"fit_id","seed","objective","matched","ari","iterations","last_moves","selected"
"synt_only__equal_features__sqrt_hamming__energy",55,32.7711120573198,121,0.564842713865886,4,0,FALSE
"synt_only__equal_features__sqrt_hamming__energy",56,32.5763374524984,106,0.282345120799934,3,0,FALSE
"synt_only__equal_features__sqrt_hamming__energy",57,32.7376644763473,122,0.587009928007509,3,0,FALSE
"synt_only__equal_features__sqrt_hamming__energy",58,32.742215208817,117,0.480202261250161,4,0,FALSE
"synt_only__equal_features__sqrt_hamming__energy",59,32.8783048109506,113,0.402432087290523,4,0,FALSE
"synt_only__equal_features__sqrt_hamming__energy",60,32.9862634346807,91,0.0950829748456428,3,0,FALSE
"synt_only__equal_features__sqrt_hamming__energy",61,32.7599704935747,115,0.440577612821402,4,0,FALSE
"synt_only__equal_features__sqrt_hamming__energy",62,32.713259198637,105,0.266883915791478,3,0,FALSE
"synt_only__equal_features__sqrt_hamming__energy",63,33.5641622548721,84,0.0403281094815533,3,0,FALSE
"synt_only__equal_features__sqrt_hamming__energy",64,32.7479875169845,115,0.440477562729972,5,0,FALSE
"synt_only__equal_features__sqrt_hamming__energy",65,33.0243939156258,85,0.0470137694134309,4,0,FALSE
"synt_only__equal_features__sqrt_hamming__energy",66,32.7248499043639,117,0.480274562291262,3,0,FALSE
"synt_only__equal_features__sqrt_hamming__energy",67,32.5741673790778,114,0.421274890962955,3,0,FALSE
"synt_only__equal_features__sqrt_hamming__energy",68,32.7100644855529,119,0.521708797479194,3,0,FALSE
"synt_only__equal_features__sqrt_hamming__energy",69,32.5390722122994,100,0.195999456380731,5,0,FALSE
"synt_only__equal_features__sqrt_hamming__energy",70,32.5421949889443,101,0.20932959386495,3,0,FALSE
"synt_only__equal_features__sqrt_hamming__energy",71,32.8140983183973,111,0.366175136501376,5,0,FALSE
"synt_only__equal_features__sqrt_hamming__energy",72,32.713259198637,105,0.266883915791478,3,0,FALSE
"synt_only__equal_features__sqrt_hamming__energy",73,32.6091299798757,113,0.402400421441275,5,0,FALSE
"synt_only__equal_features__sqrt_hamming__energy",74,32.722834370092,122,0.587064641434664,3,0,FALSE
"synt_only__equal_features__sqrt_hamming__energy",75,32.8254729967002,94,0.125398504899186,3,0,FALSE
"synt_only__equal_features__sqrt_hamming__energy",76,32.7529631075022,120,0.543027008532379,5,0,FALSE
"synt_only__equal_features__sqrt_hamming__energy",77,32.8219539688115,133,0.85930002138619,3,0,FALSE
"synt_only__equal_features__sqrt_hamming__energy",78,33.3230160650332,86,0.0538684536158523,4,0,FALSE
"synt_only__equal_features__sqrt_hamming__energy",79,32.4818919566407,118,0.500911416736242,6,0,TRUE
"synt_only__equal_features__sqrt_hamming__energy",80,32.7598983408182,92,0.104644744119474,3,0,FALSE
"synt_only__equal_features__sqrt_hamming__energy",81,32.5480981430046,102,0.223081579955275,4,0,FALSE
"synt_only__equal_features__sqrt_hamming__energy",82,32.9796564117612,95,0.135705857433821,3,0,FALSE
"synt_only__equal_features__sqrt_hamming__energy",83,33.1296528103319,106,0.282345120799934,7,0,FALSE
"synt_only__equal_features__sqrt_hamming__energy",84,32.7482805895253,94,0.124920477039284,7,0,FALSE
"synt_only__equal_features__sqrt_hamming__energy",85,33.0402265601014,102,0.223145914505044,4,0,FALSE
"synt_only__equal_features__sqrt_hamming__energy",86,32.7643183792972,91,0.0950829748456428,5,0,FALSE
"synt_only__equal_features__sqrt_hamming__energy",87,32.7208069710097,108,0.314504183782956,3,0,FALSE
"synt_only__equal_features__sqrt_hamming__energy",88,32.5351411734441,100,0.196002119678388,2,0,FALSE
"synt_only__equal_features__sqrt_hamming__energy",89,32.7521751403033,124,0.632729114264912,3,0,FALSE
"synt_only__equal_features__sqrt_hamming__energy",90,33.0501870297137,69,-0.00642041265091787,5,0,FALSE
"synt_only__equal_features__sqrt_hamming__energy",91,32.8140112753057,94,0.125398504899186,4,0,FALSE
"synt_only__equal_features__sqrt_hamming__energy",92,33.5233670697836,75,0.000891974757087585,3,0,FALSE
"synt_only__equal_features__sqrt_hamming__energy",93,32.8279178276484,93,0.114577436091797,4,0,FALSE
"synt_only__equal_features__sqrt_hamming__energy",94,32.5377303368758,101,0.20932959386495,4,0,FALSE
"synt_only__equal_features__sqrt_hamming__energy",95,32.71379028549,120,0.543063332735079,3,0,FALSE
"synt_only__equal_features__sqrt_hamming__energy",96,32.8349001841727,117,0.480150605332133,3,0,FALSE
"synt_only__equal_features__sqrt_hamming__energy",97,32.5430843226822,103,0.237258010672503,5,0,FALSE
"synt_only__equal_features__sqrt_hamming__energy",98,32.8371308023524,116,0.460050161232533,3,0,FALSE
"synt_only__equal_features__sqrt_hamming__energy",99,32.7248499043639,117,0.480274562291262,4,0,FALSE
"synt_only__equal_features__sqrt_hamming__energy",100,32.8744585229379,110,0.34847452772345,3,0,FALSE
"synt_without_four_labels__equal_features__sqrt_hamming__energy",1,33.1116928765138,70,-0.00695302600973284,3,0,FALSE
"synt_without_four_labels__equal_features__sqrt_hamming__energy",2,32.3478242760225,110,0.348647103198147,6,0,FALSE
"synt_without_four_labels__equal_features__sqrt_hamming__energy",3,32.8593683543251,89,0.0773960363500008,5,0,FALSE
"synt_without_four_labels__equal_features__sqrt_hamming__energy",4,32.2683953993526,96,0.146913107401871,3,0,FALSE
"synt_without_four_labels__equal_features__sqrt_hamming__energy",5,32.2852349154491,94,0.124934970409354,5,0,FALSE
"synt_without_four_labels__equal_features__sqrt_hamming__energy",6,32.2634077212768,98,0.17061271293139,5,0,FALSE
"synt_without_four_labels__equal_features__sqrt_hamming__energy",7,32.2634077212767,98,0.17061271293139,4,0,FALSE
"synt_without_four_labels__equal_features__sqrt_hamming__energy",8,32.4140030957529,102,0.223289985239755,6,0,FALSE
"synt_without_four_labels__equal_features__sqrt_hamming__energy",9,32.4520454339448,81,0.0231466202624112,5,0,FALSE
"synt_without_four_labels__equal_features__sqrt_hamming__energy",10,32.4486496824679,83,0.0347242041833026,5,0,FALSE
"synt_without_four_labels__equal_features__sqrt_hamming__energy",11,32.7220788732481,75,0.000428693736660465,4,0,FALSE
"synt_without_four_labels__equal_features__sqrt_hamming__energy",12,32.280989541717,96,0.14693853981879,3,0,FALSE
"synt_without_four_labels__equal_features__sqrt_hamming__energy",13,32.3720985106163,101,0.209345308436558,3,0,FALSE
"synt_without_four_labels__equal_features__sqrt_hamming__energy",14,32.5261673705677,110,0.348511207662976,5,0,FALSE
"synt_without_four_labels__equal_features__sqrt_hamming__energy",15,32.9320267588928,88,0.0692493253192146,4,0,FALSE
"synt_without_four_labels__equal_features__sqrt_hamming__energy",16,32.9204341652555,81,0.0232372161953574,4,0,FALSE
"synt_without_four_labels__equal_features__sqrt_hamming__energy",17,32.5906556330075,112,0.383955153535333,6,0,FALSE
"synt_without_four_labels__equal_features__sqrt_hamming__energy",18,32.5261673705676,110,0.348511207662976,5,0,FALSE
"synt_without_four_labels__equal_features__sqrt_hamming__energy",19,32.7226969818561,78,0.00992792532464222,4,0,FALSE
"synt_without_four_labels__equal_features__sqrt_hamming__energy",20,32.334729285867,112,0.384281452153624,6,0,FALSE
"synt_without_four_labels__equal_features__sqrt_hamming__energy",21,32.327747935886,91,0.0951129496211751,3,0,FALSE
"synt_without_four_labels__equal_features__sqrt_hamming__energy",22,32.3102853299812,112,0.384226413507358,5,0,FALSE
"synt_without_four_labels__equal_features__sqrt_hamming__energy",23,32.3719748714137,108,0.314928538797302,8,0,FALSE
"synt_without_four_labels__equal_features__sqrt_hamming__energy",24,32.871856877511,94,0.124911780786793,5,0,FALSE
"synt_without_four_labels__equal_features__sqrt_hamming__energy",25,32.3218854249114,90,0.086005578377275,3,0,FALSE
"synt_without_four_labels__equal_features__sqrt_hamming__energy",26,32.4155224981459,90,0.086005578377275,6,0,FALSE
"synt_without_four_labels__equal_features__sqrt_hamming__energy",27,32.6341782979787,83,0.0344940652286196,4,0,FALSE
"synt_without_four_labels__equal_features__sqrt_hamming__energy",28,32.5261673705677,110,0.348511207662976,5,0,FALSE
"synt_without_four_labels__equal_features__sqrt_hamming__energy",29,32.527574693753,110,0.348597497113627,7,0,FALSE
"synt_without_four_labels__equal_features__sqrt_hamming__energy",30,32.3544938850955,109,0.331491360187137,7,0,FALSE
"synt_without_four_labels__equal_features__sqrt_hamming__energy",31,32.6640781719684,84,0.0402804249634655,5,0,FALSE
"synt_without_four_labels__equal_features__sqrt_hamming__energy",32,32.4271259729573,103,0.237288329058765,7,0,FALSE
"synt_without_four_labels__equal_features__sqrt_hamming__energy",33,32.6734397186363,105,0.266893629577916,4,0,FALSE
"synt_without_four_labels__equal_features__sqrt_hamming__energy",34,32.7510466805494,100,0.196002119678388,6,0,FALSE
"synt_without_four_labels__equal_features__sqrt_hamming__energy",35,32.2575780524598,99,0.183093808379067,3,0,FALSE
"synt_without_four_labels__equal_features__sqrt_hamming__energy",36,32.8426451009399,69,-0.00702698947242639,3,0,FALSE
"synt_without_four_labels__equal_features__sqrt_hamming__energy",37,33.035729564218,70,-0.00708644604726181,5,0,FALSE
"synt_without_four_labels__equal_features__sqrt_hamming__energy",38,32.6564426086026,92,0.104671435235661,5,0,FALSE
"synt_without_four_labels__equal_features__sqrt_hamming__energy",39,32.8719636558688,103,0.237263063904265,5,0,FALSE
"synt_without_four_labels__equal_features__sqrt_hamming__energy",40,32.7487448947145,84,0.0403916814684994,4,0,FALSE
"synt_without_four_labels__equal_features__sqrt_hamming__energy",41,33.3114002375792,77,0.00621383526456259,3,0,FALSE
"synt_without_four_labels__equal_features__sqrt_hamming__energy",42,32.5275746937529,110,0.348597497113627,4,0,FALSE
"synt_without_four_labels__equal_features__sqrt_hamming__energy",43,32.4575678963027,82,0.0284320351481997,5,0,FALSE
"synt_without_four_labels__equal_features__sqrt_hamming__energy",44,32.6246653394864,96,0.147141944576986,6,0,FALSE
"synt_without_four_labels__equal_features__sqrt_hamming__energy",45,32.519541655039,109,0.331398379810473,5,0,FALSE
"synt_without_four_labels__equal_features__sqrt_hamming__energy",46,32.6731693961172,92,0.104956041488594,7,0,FALSE
"synt_without_four_labels__equal_features__sqrt_hamming__energy",47,32.7377372352614,71,-0.00624090646335717,4,0,FALSE
"synt_without_four_labels__equal_features__sqrt_hamming__energy",48,32.5386864947679,74,-0.00138840748641342,4,0,FALSE
"synt_without_four_labels__equal_features__sqrt_hamming__energy",49,32.3189406484419,97,0.158550654214853,6,0,FALSE
"synt_without_four_labels__equal_features__sqrt_hamming__energy",50,32.3102853299812,112,0.384226413507358,5,0,FALSE
"synt_without_four_labels__equal_features__sqrt_hamming__energy",51,32.6604764548646,99,0.183099220453361,3,0,FALSE
"synt_without_four_labels__equal_features__sqrt_hamming__energy",52,32.527574693753,110,0.348597497113627,6,0,FALSE
"synt_without_four_labels__equal_features__sqrt_hamming__energy",53,32.5859661130698,79,0.0142616987764146,5,0,FALSE
"synt_without_four_labels__equal_features__sqrt_hamming__energy",54,32.2850797889919,96,0.146924410885491,3,0,FALSE
"synt_without_four_labels__equal_features__sqrt_hamming__energy",55,32.8109580645946,112,0.383883729606175,4,0,FALSE
"synt_without_four_labels__equal_features__sqrt_hamming__energy",56,32.2575780524597,99,0.183093808379067,4,0,TRUE
"synt_without_four_labels__equal_features__sqrt_hamming__energy",57,32.387868832229,117,0.480305542294948,7,0,FALSE
"synt_without_four_labels__equal_features__sqrt_hamming__energy",58,32.5895167824839,113,0.402348957277861,5,0,FALSE
"synt_without_four_labels__equal_features__sqrt_hamming__energy",59,32.9431375626554,76,0.00309216311223083,5,0,FALSE
"synt_without_four_labels__equal_features__sqrt_hamming__energy",60,32.2683953993527,96,0.146913107401871,6,0,FALSE
"synt_without_four_labels__equal_features__sqrt_hamming__energy",61,32.5275746937531,110,0.348597497113627,6,0,FALSE
"synt_without_four_labels__equal_features__sqrt_hamming__energy",62,32.5517097714766,86,0.053931128643547,4,0,FALSE
"synt_without_four_labels__equal_features__sqrt_hamming__energy",63,32.4673902677465,79,0.0138502763240021,5,0,FALSE
"synt_without_four_labels__equal_features__sqrt_hamming__energy",64,32.9168804391198,82,0.0285092699910578,5,0,FALSE
"synt_without_four_labels__equal_features__sqrt_hamming__energy",65,32.3311692057941,103,0.237273170166923,3,0,FALSE
"synt_without_four_labels__equal_features__sqrt_hamming__energy",66,32.8713851973545,104,0.251858814521784,4,0,FALSE
"synt_without_four_labels__equal_features__sqrt_hamming__energy",67,32.3528269308207,112,0.384128542725611,5,0,FALSE
"synt_without_four_labels__equal_features__sqrt_hamming__energy",68,33.191073519103,85,0.0469695799542128,4,0,FALSE
"synt_without_four_labels__equal_features__sqrt_hamming__energy",69,32.2893571173149,94,0.124934970409354,3,0,FALSE
"synt_without_four_labels__equal_features__sqrt_hamming__energy",70,32.2622959668849,96,0.146915933300858,4,0,FALSE
"synt_without_four_labels__equal_features__sqrt_hamming__energy",71,32.5612244853525,74,-0.00170675008471111,7,0,FALSE
"synt_without_four_labels__equal_features__sqrt_hamming__energy",72,32.6319270978745,104,0.251866249228943,4,0,FALSE
"synt_without_four_labels__equal_features__sqrt_hamming__energy",73,32.3677279346494,102,0.223081579955275,3,0,FALSE
"synt_without_four_labels__equal_features__sqrt_hamming__energy",74,32.527574693753,110,0.348597497113627,4,0,FALSE
"synt_without_four_labels__equal_features__sqrt_hamming__energy",75,32.6613250355978,107,0.298220634532017,4,0,FALSE
"synt_without_four_labels__equal_features__sqrt_hamming__energy",76,32.3511147273295,114,0.421351542890547,5,0,FALSE
"synt_without_four_labels__equal_features__sqrt_hamming__energy",77,32.6262636689919,74,-0.00156081793947341,4,0,FALSE
"synt_without_four_labels__equal_features__sqrt_hamming__energy",78,32.3102853299812,112,0.384226413507358,6,0,FALSE
"synt_without_four_labels__equal_features__sqrt_hamming__energy",79,32.3102853299813,112,0.384226413507358,5,0,FALSE
"synt_without_four_labels__equal_features__sqrt_hamming__energy",80,32.4520454339448,81,0.0231466202624112,4,0,FALSE
"synt_without_four_labels__equal_features__sqrt_hamming__energy",81,32.6513589035737,106,0.282345120799934,4,0,FALSE
"synt_without_four_labels__equal_features__sqrt_hamming__energy",82,32.7944004916735,91,0.0950949649941551,3,0,FALSE
"synt_without_four_labels__equal_features__sqrt_hamming__energy",83,33.0740997083424,86,0.0538966584059256,4,0,FALSE
"synt_without_four_labels__equal_features__sqrt_hamming__energy",84,32.5195416550391,109,0.331398379810473,4,0,FALSE
"synt_without_four_labels__equal_features__sqrt_hamming__energy",85,32.5527159933785,69,-0.00642041265091787,5,0,FALSE
"synt_without_four_labels__equal_features__sqrt_hamming__energy",86,32.7993588570943,91,0.0952028620342215,4,0,FALSE
"synt_without_four_labels__equal_features__sqrt_hamming__energy",87,32.5802783236726,87,0.0613176366165911,3,0,FALSE
"synt_without_four_labels__equal_features__sqrt_hamming__energy",88,32.2617361905541,98,0.170609965529596,3,0,FALSE
"synt_without_four_labels__equal_features__sqrt_hamming__energy",89,32.556109252974,100,0.196002119678388,5,0,FALSE
"synt_without_four_labels__equal_features__sqrt_hamming__energy",90,32.5625021916765,70,-0.00626314176494726,6,0,FALSE
"synt_without_four_labels__equal_features__sqrt_hamming__energy",91,33.3316635680102,71,-0.00641422339198757,4,0,FALSE
"synt_without_four_labels__equal_features__sqrt_hamming__energy",92,33.1304185028066,74,-0.00147792088913274,4,0,FALSE
"synt_without_four_labels__equal_features__sqrt_hamming__energy",93,32.4976724268488,79,0.0138960068887841,4,0,FALSE
"synt_without_four_labels__equal_features__sqrt_hamming__energy",94,33.0063443574005,72,-0.00542050718113134,4,0,FALSE
"synt_without_four_labels__equal_features__sqrt_hamming__energy",95,32.8014604197014,81,0.0232372161953574,6,0,FALSE
"synt_without_four_labels__equal_features__sqrt_hamming__energy",96,32.718771081438,105,0.266893629577916,4,0,FALSE
"synt_without_four_labels__equal_features__sqrt_hamming__energy",97,32.285079788992,96,0.146924410885491,5,0,FALSE
"synt_without_four_labels__equal_features__sqrt_hamming__energy",98,32.6899646678344,107,0.29819273825262,3,0,FALSE
"synt_without_four_labels__equal_features__sqrt_hamming__energy",99,32.7942315938044,93,0.114577436091797,3,0,FALSE
"synt_without_four_labels__equal_features__sqrt_hamming__energy",100,32.6577221059232,104,0.252014912347442,6,0,FALSE
"predict__morph__all_features__equal_features__sqrt_hamming__energy",1,33.7182897373416,91,0.0951668992132432,5,0,FALSE
"predict__morph__all_features__equal_features__sqrt_hamming__energy",2,32.8362792657269,128,0.729186838037711,4,0,FALSE
"predict__morph__all_features__equal_features__sqrt_hamming__energy",3,33.4899506052788,102,0.223084153541853,6,0,FALSE
"predict__morph__all_features__equal_features__sqrt_hamming__energy",4,32.8323064036436,134,0.886593983196741,4,0,FALSE
"predict__morph__all_features__equal_features__sqrt_hamming__energy",5,32.9242752726667,115,0.440451617975337,4,0,FALSE
"predict__morph__all_features__equal_features__sqrt_hamming__energy",6,32.8134340176053,126,0.680109369827184,6,0,FALSE
"predict__morph__all_features__equal_features__sqrt_hamming__energy",7,32.8362792657268,128,0.729186838037711,4,0,FALSE
"predict__morph__all_features__equal_features__sqrt_hamming__energy",8,32.8453794006107,130,0.779958474859348,3,0,FALSE
"predict__morph__all_features__equal_features__sqrt_hamming__energy",9,32.9584644612021,117,0.480154049379412,5,0,FALSE
"predict__morph__all_features__equal_features__sqrt_hamming__energy",10,32.8323064036436,134,0.886593983196741,4,0,FALSE
"predict__morph__all_features__equal_features__sqrt_hamming__energy",11,33.6633165906164,95,0.135705857433821,7,0,FALSE
"predict__morph__all_features__equal_features__sqrt_hamming__energy",12,32.8397665059865,129,0.754361761598834,3,0,FALSE
"predict__morph__all_features__equal_features__sqrt_hamming__energy",13,33.2166475008254,120,0.543002789188638,4,0,FALSE
"predict__morph__all_features__equal_features__sqrt_hamming__energy",14,32.8323064036436,134,0.886593983196741,4,0,FALSE
"predict__morph__all_features__equal_features__sqrt_hamming__energy",15,33.8105054187225,80,0.0186663592880617,4,0,FALSE
"predict__morph__all_features__equal_features__sqrt_hamming__energy",16,32.8134340176053,126,0.680109369827184,4,0,FALSE
"predict__morph__all_features__equal_features__sqrt_hamming__energy",17,32.9584644612021,117,0.480154049379412,4,0,FALSE
"predict__morph__all_features__equal_features__sqrt_hamming__energy",18,32.8169068938776,127,0.704436004353702,2,0,FALSE
"predict__morph__all_features__equal_features__sqrt_hamming__energy",19,32.8362792657269,128,0.729186838037711,5,0,FALSE
"predict__morph__all_features__equal_features__sqrt_hamming__energy",20,32.8169068938776,127,0.704436004353702,3,0,FALSE
"predict__morph__all_features__equal_features__sqrt_hamming__energy",21,33.0306488183303,130,0.779983983405476,5,0,FALSE
"predict__morph__all_features__equal_features__sqrt_hamming__energy",22,33.0706527189194,111,0.366128962429392,6,0,FALSE
"predict__morph__all_features__equal_features__sqrt_hamming__energy",23,32.8134340176053,126,0.680109369827184,5,0,FALSE
"predict__morph__all_features__equal_features__sqrt_hamming__energy",24,32.8462158718827,128,0.729182352662061,4,0,FALSE
"predict__morph__all_features__equal_features__sqrt_hamming__energy",25,32.8504604486412,134,0.886593607531598,4,0,FALSE
"predict__morph__all_features__equal_features__sqrt_hamming__energy",26,33.4381350620164,105,0.267320781488531,6,0,FALSE
"predict__morph__all_features__equal_features__sqrt_hamming__energy",27,32.8134340176053,126,0.680109369827184,5,0,FALSE
"predict__morph__all_features__equal_features__sqrt_hamming__energy",28,32.8152960945484,132,0.83242936038251,3,0,FALSE
"predict__morph__all_features__equal_features__sqrt_hamming__energy",29,32.9335618563424,116,0.460164608685144,9,0,FALSE
"predict__morph__all_features__equal_features__sqrt_hamming__energy",30,33.3856226613023,113,0.402313323048824,4,0,FALSE
"predict__morph__all_features__equal_features__sqrt_hamming__energy",31,32.9584644612022,117,0.480154049379412,3,0,FALSE
"predict__morph__all_features__equal_features__sqrt_hamming__energy",32,32.8462158718826,128,0.729182352662061,4,0,FALSE
"predict__morph__all_features__equal_features__sqrt_hamming__energy",33,32.8453794006107,130,0.779958474859348,3,0,FALSE
"predict__morph__all_features__equal_features__sqrt_hamming__energy",34,32.8308037422968,132,0.832429915469811,4,0,FALSE
"predict__morph__all_features__equal_features__sqrt_hamming__energy",35,32.8615583620694,131,0.805983420138755,4,0,FALSE
"predict__morph__all_features__equal_features__sqrt_hamming__energy",36,32.9584644612021,117,0.480154049379412,5,0,FALSE
"predict__morph__all_features__equal_features__sqrt_hamming__energy",37,32.8134340176053,126,0.680109369827184,6,0,FALSE
"predict__morph__all_features__equal_features__sqrt_hamming__energy",38,32.8134340176053,126,0.680109369827184,3,0,FALSE
"predict__morph__all_features__equal_features__sqrt_hamming__energy",39,32.836279265727,128,0.729186838037711,4,0,FALSE
"predict__morph__all_features__equal_features__sqrt_hamming__energy",40,32.8276601912292,128,0.729182352662061,4,0,FALSE
"predict__morph__all_features__equal_features__sqrt_hamming__energy",41,33.0576599477402,108,0.314710753742723,10,0,FALSE
"predict__morph__all_features__equal_features__sqrt_hamming__energy",42,32.9240909871553,119,0.521651763908076,3,0,FALSE
"predict__morph__all_features__equal_features__sqrt_hamming__energy",43,32.8362792657269,128,0.729186838037711,7,0,FALSE
"predict__morph__all_features__equal_features__sqrt_hamming__energy",44,32.8152960945484,132,0.83242936038251,4,0,FALSE
"predict__morph__all_features__equal_features__sqrt_hamming__energy",45,32.9584644612022,117,0.480154049379412,3,0,FALSE
"predict__morph__all_features__equal_features__sqrt_hamming__energy",46,32.8134340176053,126,0.680109369827184,3,0,FALSE
"predict__morph__all_features__equal_features__sqrt_hamming__energy",47,33.4354008795756,104,0.252341763329401,5,0,FALSE
"predict__morph__all_features__equal_features__sqrt_hamming__energy",48,32.9581148703029,116,0.460066258337687,3,0,FALSE
"predict__morph__all_features__equal_features__sqrt_hamming__energy",49,32.8276601912292,128,0.729182352662061,3,0,FALSE
"predict__morph__all_features__equal_features__sqrt_hamming__energy",50,33.0848970688869,120,0.543043657842143,4,0,FALSE
"predict__morph__all_features__equal_features__sqrt_hamming__energy",51,32.9581148703029,116,0.460066258337687,3,0,FALSE
"predict__morph__all_features__equal_features__sqrt_hamming__energy",52,32.8418537639588,130,0.779958474859348,4,0,FALSE
"predict__morph__all_features__equal_features__sqrt_hamming__energy",53,33.0576599477402,108,0.314710753742723,7,0,FALSE
"predict__morph__all_features__equal_features__sqrt_hamming__energy",54,32.8134340176052,126,0.680109369827184,3,0,FALSE
"predict__morph__all_features__equal_features__sqrt_hamming__energy",55,32.8217380575872,129,0.754358506849612,3,0,FALSE
"predict__morph__all_features__equal_features__sqrt_hamming__energy",56,33.5520637578457,97,0.158567378017712,6,0,FALSE
"predict__morph__all_features__equal_features__sqrt_hamming__energy",57,32.8134340176053,126,0.680109369827184,3,0,FALSE
"predict__morph__all_features__equal_features__sqrt_hamming__energy",58,33.8536076862602,87,0.0612305726888279,4,0,FALSE
"predict__morph__all_features__equal_features__sqrt_hamming__energy",59,32.9237130599396,115,0.440451617975337,4,0,FALSE
"predict__morph__all_features__equal_features__sqrt_hamming__energy",60,32.8134340176054,126,0.680109369827184,4,0,FALSE
"predict__morph__all_features__equal_features__sqrt_hamming__energy",61,32.9376319999392,118,0.500754382062401,4,0,FALSE
"predict__morph__all_features__equal_features__sqrt_hamming__energy",62,32.8212727550223,131,0.805982134753588,4,0,FALSE
"predict__morph__all_features__equal_features__sqrt_hamming__energy",63,32.8308037422967,132,0.832429915469811,4,0,FALSE
"predict__morph__all_features__equal_features__sqrt_hamming__energy",64,32.8362792657268,128,0.729186838037711,4,0,FALSE
"predict__morph__all_features__equal_features__sqrt_hamming__energy",65,33.0306488183303,130,0.779983983405476,3,0,FALSE
"predict__morph__all_features__equal_features__sqrt_hamming__energy",66,32.8134340176053,126,0.680109369827184,4,0,FALSE
"predict__morph__all_features__equal_features__sqrt_hamming__energy",67,32.8323064036436,134,0.886593983196741,4,0,FALSE
"predict__morph__all_features__equal_features__sqrt_hamming__energy",68,32.8134340176053,126,0.680109369827184,4,0,FALSE
"predict__morph__all_features__equal_features__sqrt_hamming__energy",69,33.854742918516,85,0.0468369869846401,3,0,FALSE
"predict__morph__all_features__equal_features__sqrt_hamming__energy",70,33.3774994453033,113,0.402313323048824,4,0,FALSE
"predict__morph__all_features__equal_features__sqrt_hamming__energy",71,32.8134340176053,126,0.680109369827184,6,0,FALSE
"predict__morph__all_features__equal_features__sqrt_hamming__energy",72,32.9514882135354,118,0.500679962720674,5,0,FALSE
"predict__morph__all_features__equal_features__sqrt_hamming__energy",73,32.8323064036435,134,0.886593983196741,3,0,FALSE
"predict__morph__all_features__equal_features__sqrt_hamming__energy",74,32.8323064036436,134,0.886593983196741,3,0,FALSE
"predict__morph__all_features__equal_features__sqrt_hamming__energy",75,32.8169068938776,127,0.704436004353702,5,0,FALSE
"predict__morph__all_features__equal_features__sqrt_hamming__energy",76,32.858895339342,132,0.832429915469811,3,0,FALSE
"predict__morph__all_features__equal_features__sqrt_hamming__energy",77,32.8152960945483,132,0.83242936038251,4,0,FALSE
"predict__morph__all_features__equal_features__sqrt_hamming__energy",78,32.8362792657269,128,0.729186838037711,5,0,FALSE
"predict__morph__all_features__equal_features__sqrt_hamming__energy",79,32.8462158718826,128,0.729182352662061,5,0,FALSE
"predict__morph__all_features__equal_features__sqrt_hamming__energy",80,33.510612888264,112,0.384046959972268,6,0,FALSE
"predict__morph__all_features__equal_features__sqrt_hamming__energy",81,32.8323064036436,134,0.886593983196741,4,0,FALSE
"predict__morph__all_features__equal_features__sqrt_hamming__energy",82,32.8134340176052,126,0.680109369827184,4,0,TRUE
"predict__morph__all_features__equal_features__sqrt_hamming__energy",83,32.8453794006106,130,0.779958474859348,4,0,FALSE
"predict__morph__all_features__equal_features__sqrt_hamming__energy",84,32.927681327079,116,0.460114543894976,3,0,FALSE
"predict__morph__all_features__equal_features__sqrt_hamming__energy",85,32.8610401200161,133,0.85930002138619,4,0,FALSE
"predict__morph__all_features__equal_features__sqrt_hamming__energy",86,32.8134340176053,126,0.680109369827184,5,0,FALSE
"predict__morph__all_features__equal_features__sqrt_hamming__energy",87,33.4111423220852,119,0.521708797479194,8,0,FALSE
"predict__morph__all_features__equal_features__sqrt_hamming__energy",88,32.9541144663374,121,0.564862890939718,3,0,FALSE
"predict__morph__all_features__equal_features__sqrt_hamming__energy",89,32.8380589716092,129,0.754361761598834,3,0,FALSE
"predict__morph__all_features__equal_features__sqrt_hamming__energy",90,32.9412194356376,119,0.521651763908076,5,0,FALSE
"predict__morph__all_features__equal_features__sqrt_hamming__energy",91,33.3856226613022,113,0.402313323048824,5,0,FALSE
"predict__morph__all_features__equal_features__sqrt_hamming__energy",92,33.0447965993447,128,0.729222715694862,5,0,FALSE
"predict__morph__all_features__equal_features__sqrt_hamming__energy",93,32.8134340176052,126,0.680109369827184,7,0,FALSE
"predict__morph__all_features__equal_features__sqrt_hamming__energy",94,33.8902231698873,82,0.0284320351481997,4,0,FALSE
"predict__morph__all_features__equal_features__sqrt_hamming__energy",95,32.8504604486412,134,0.886593607531598,4,0,FALSE
"predict__morph__all_features__equal_features__sqrt_hamming__energy",96,32.9249068360166,117,0.480202261250161,3,0,FALSE
"predict__morph__all_features__equal_features__sqrt_hamming__energy",97,32.8323064036435,134,0.886593983196741,4,0,FALSE
"predict__morph__all_features__equal_features__sqrt_hamming__energy",98,32.8323064036436,134,0.886593983196741,4,0,FALSE
"predict__morph__all_features__equal_features__sqrt_hamming__energy",99,32.8134340176054,126,0.680109369827184,3,0,FALSE
"predict__morph__all_features__equal_features__sqrt_hamming__energy",100,32.8152960945484,132,0.83242936038251,4,0,FALSE
"predict__morph__all_features__equal_domains__sqrt_hamming__energy",1,30.388189906585,103,0.237788234678377,4,0,FALSE
"predict__morph__all_features__equal_domains__sqrt_hamming__energy",2,30.3881899065849,103,0.237788234678377,6,0,FALSE
