"spec_id","scope","feature_set","weighting","distance","method","k","max_k_examined","silhouette","ari"
"no_phon__equal_features__jaccard__pam","core","no_phon","equal_features","jaccard","pam",6,8,0.164764876361451,0.331172985014387
"no_phon__equal_features__jaccard__pam","core","no_phon","equal_features","jaccard","pam",7,8,0.179592073076515,0.296736902454104
"no_phon__equal_features__jaccard__pam","core","no_phon","equal_features","jaccard","pam",8,8,0.163680177238976,0.172499232467545
"no_phon__equal_features__jaccard__average","core","no_phon","equal_features","jaccard","average",2,8,0.161640215060574,0.00399148870714579
"no_phon__equal_features__jaccard__average","core","no_phon","equal_features","jaccard","average",3,8,0.120937382322819,0.0183310879230546
"no_phon__equal_features__jaccard__average","core","no_phon","equal_features","jaccard","average",4,8,0.160602975309599,0.471893147960798
"no_phon__equal_features__jaccard__average","core","no_phon","equal_features","jaccard","average",5,8,0.145479695179042,0.471680959139157
"no_phon__equal_features__jaccard__average","core","no_phon","equal_features","jaccard","average",6,8,0.143713693238787,0.460222240427107
"no_phon__equal_features__jaccard__average","core","no_phon","equal_features","jaccard","average",7,8,0.159370136525211,0.356093427694862
"no_phon__equal_features__jaccard__average","core","no_phon","equal_features","jaccard","average",8,8,0.182999175475904,0.274230317437471
"no_phon__equal_domains__sqrt_hamming__pam","core","no_phon","equal_domains","sqrt_hamming","pam",2,8,0.121799260712098,0.421167544141014
"no_phon__equal_domains__sqrt_hamming__pam","core","no_phon","equal_domains","sqrt_hamming","pam",3,8,0.100552017924668,0.351371319533371
"no_phon__equal_domains__sqrt_hamming__pam","core","no_phon","equal_domains","sqrt_hamming","pam",4,8,0.0978505046489075,0.350906328964045
"no_phon__equal_domains__sqrt_hamming__pam","core","no_phon","equal_domains","sqrt_hamming","pam",5,8,0.127511020629744,0.338427942014936
"no_phon__equal_domains__sqrt_hamming__pam","core","no_phon","equal_domains","sqrt_hamming","pam",6,8,0.127489064875561,0.3243568860067
"no_phon__equal_domains__sqrt_hamming__pam","core","no_phon","equal_domains","sqrt_hamming","pam",7,8,0.143434612817888,0.227154570549116
"no_phon__equal_domains__sqrt_hamming__pam","core","no_phon","equal_domains","sqrt_hamming","pam",8,8,0.148535733690086,0.21261230937682
"no_phon__equal_domains__sqrt_hamming__average","core","no_phon","equal_domains","sqrt_hamming","average",2,8,0.135522330184426,0.754356879442656
"no_phon__equal_domains__sqrt_hamming__average","core","no_phon","equal_domains","sqrt_hamming","average",3,8,0.132036034907846,0.629708060521454
"no_phon__equal_domains__sqrt_hamming__average","core","no_phon","equal_domains","sqrt_hamming","average",4,8,0.123505827599824,0.422770381484408
"no_phon__equal_domains__sqrt_hamming__average","core","no_phon","equal_domains","sqrt_hamming","average",5,8,0.139445625872039,0.332343547167861
"no_phon__equal_domains__sqrt_hamming__average","core","no_phon","equal_domains","sqrt_hamming","average",6,8,0.155472152306416,0.257858791029995
"no_phon__equal_domains__sqrt_hamming__average","core","no_phon","equal_domains","sqrt_hamming","average",7,8,0.168345569124349,0.305240204395352
"no_phon__equal_domains__sqrt_hamming__average","core","no_phon","equal_domains","sqrt_hamming","average",8,8,0.155879092145182,0.302472533119998
"no_phon__equal_domains__hamming__pam","core","no_phon","equal_domains","hamming","pam",2,8,0.212921313824858,0.421167544141014
"no_phon__equal_domains__hamming__pam","core","no_phon","equal_domains","hamming","pam",3,8,0.173332223564615,0.351371319533371
"no_phon__equal_domains__hamming__pam","core","no_phon","equal_domains","hamming","pam",4,8,0.174029527780086,0.359414373039105
"no_phon__equal_domains__hamming__pam","core","no_phon","equal_domains","hamming","pam",5,8,0.213340085219031,0.338427942014936
"no_phon__equal_domains__hamming__pam","core","no_phon","equal_domains","hamming","pam",6,8,0.238499111203969,0.288733413820805
"no_phon__equal_domains__hamming__pam","core","no_phon","equal_domains","hamming","pam",7,8,0.241130401538353,0.267885257666111
"no_phon__equal_domains__hamming__pam","core","no_phon","equal_domains","hamming","pam",8,8,0.240483174867528,0.226591563370454
"no_phon__equal_domains__hamming__average","core","no_phon","equal_domains","hamming","average",2,8,0.236406807225707,0.754356879442656
"no_phon__equal_domains__hamming__average","core","no_phon","equal_domains","hamming","average",3,8,0.224845320589762,0.629708060521454
"no_phon__equal_domains__hamming__average","core","no_phon","equal_domains","hamming","average",4,8,0.207990500921875,0.420007436623765
"no_phon__equal_domains__hamming__average","core","no_phon","equal_domains","hamming","average",5,8,0.232057198265652,0.3295778063468
"no_phon__equal_domains__hamming__average","core","no_phon","equal_domains","hamming","average",6,8,0.259853245500717,0.258071507913291
"no_phon__equal_domains__hamming__average","core","no_phon","equal_domains","hamming","average",7,8,0.279808874471968,0.305452921500489
"no_phon__equal_domains__hamming__average","core","no_phon","equal_domains","hamming","average",8,8,0.255301759132191,0.302685255525974
"no_phon__equal_domains__jaccard__pam","core","no_phon","equal_domains","jaccard","pam",2,8,0.16355233600796,0.680093474987822
"no_phon__equal_domains__jaccard__pam","core","no_phon","equal_domains","jaccard","pam",3,8,0.157727529105976,0.496626705188055
"no_phon__equal_domains__jaccard__pam","core","no_phon","equal_domains","jaccard","pam",4,8,0.148289445854396,0.416814786983824
"no_phon__equal_domains__jaccard__pam","core","no_phon","equal_domains","jaccard","pam",5,8,0.146866813454943,0.318554782517808
"no_phon__equal_domains__jaccard__pam","core","no_phon","equal_domains","jaccard","pam",6,8,0.159651723786554,0.307832953464582
"no_phon__equal_domains__jaccard__pam","core","no_phon","equal_domains","jaccard","pam",7,8,0.155896535195576,0.285008899227537
"no_phon__equal_domains__jaccard__pam","core","no_phon","equal_domains","jaccard","pam",8,8,0.172877401926262,0.264362466697388
"no_phon__equal_domains__jaccard__average","core","no_phon","equal_domains","jaccard","average",2,8,0.17894766694114,0.00399148870714579
"no_phon__equal_domains__jaccard__average","core","no_phon","equal_domains","jaccard","average",3,8,0.136057083102496,0.0183310879230546
"no_phon__equal_domains__jaccard__average","core","no_phon","equal_domains","jaccard","average",4,8,0.175919949211409,0.620145253767171
"no_phon__equal_domains__jaccard__average","core","no_phon","equal_domains","jaccard","average",5,8,0.176211318097866,0.608693986794578
"no_phon__equal_domains__jaccard__average","core","no_phon","equal_domains","jaccard","average",6,8,0.159949757146259,0.608481916628581
"no_phon__equal_domains__jaccard__average","core","no_phon","equal_domains","jaccard","average",7,8,0.17102322713456,0.483639836730661
"no_phon__equal_domains__jaccard__average","core","no_phon","equal_domains","jaccard","average",8,8,0.169028699280864,0.481941331340768
"no_phon__unique_profiles__sqrt_hamming__pam","core","no_phon","unique_profiles","sqrt_hamming","pam",2,8,0.135208625657164,0.754373152541918
"no_phon__unique_profiles__sqrt_hamming__pam","core","no_phon","unique_profiles","sqrt_hamming","pam",3,8,0.092283714861871,0.319141287214909
"no_phon__unique_profiles__sqrt_hamming__pam","core","no_phon","unique_profiles","sqrt_hamming","pam",4,8,0.116596978702951,0.246339029536452
"no_phon__unique_profiles__sqrt_hamming__pam","core","no_phon","unique_profiles","sqrt_hamming","pam",5,8,0.116886179910261,0.332097714647494
"no_phon__unique_profiles__sqrt_hamming__pam","core","no_phon","unique_profiles","sqrt_hamming","pam",6,8,0.131427032417989,0.250991968456813
"no_phon__unique_profiles__sqrt_hamming__pam","core","no_phon","unique_profiles","sqrt_hamming","pam",7,8,0.137958455910209,0.222889724472376
"no_phon__unique_profiles__sqrt_hamming__pam","core","no_phon","unique_profiles","sqrt_hamming","pam",8,8,0.152259187517504,0.207983887495084
"no_phon__unique_profiles__sqrt_hamming__average","core","no_phon","unique_profiles","sqrt_hamming","average",2,8,0.134984916638177,0.942452203083014
"no_phon__unique_profiles__sqrt_hamming__average","core","no_phon","unique_profiles","sqrt_hamming","average",3,8,0.130138044244267,0.797198064651275
"no_phon__unique_profiles__sqrt_hamming__average","core","no_phon","unique_profiles","sqrt_hamming","average",4,8,0.148231817312484,0.681893662139864
"no_phon__unique_profiles__sqrt_hamming__average","core","no_phon","unique_profiles","sqrt_hamming","average",5,8,0.144019521655107,0.458955097683452
"no_phon__unique_profiles__sqrt_hamming__average","core","no_phon","unique_profiles","sqrt_hamming","average",6,8,0.161560932758793,0.333756637078487
"no_phon__unique_profiles__sqrt_hamming__average","core","no_phon","unique_profiles","sqrt_hamming","average",7,8,0.165419280579158,0.312897797636499
"no_phon__unique_profiles__sqrt_hamming__average","core","no_phon","unique_profiles","sqrt_hamming","average",8,8,0.153532431207637,0.310130317182701
"no_phon__unique_profiles__hamming__pam","core","no_phon","unique_profiles","hamming","pam",2,8,0.236473816214466,0.754373152541918
"no_phon__unique_profiles__hamming__pam","core","no_phon","unique_profiles","hamming","pam",3,8,0.1577024248499,0.319141287214909
"no_phon__unique_profiles__hamming__pam","core","no_phon","unique_profiles","hamming","pam",4,8,0.18935196330269,0.314228305673867
"no_phon__unique_profiles__hamming__pam","core","no_phon","unique_profiles","hamming","pam",5,8,0.19519612004233,0.332097714647494
"no_phon__unique_profiles__hamming__pam","core","no_phon","unique_profiles","hamming","pam",6,8,0.232275351123574,0.276437174788193
"no_phon__unique_profiles__hamming__pam","core","no_phon","unique_profiles","hamming","pam",7,8,0.250819631739229,0.262741112996212
"no_phon__unique_profiles__hamming__pam","core","no_phon","unique_profiles","hamming","pam",8,8,0.26914578898342,0.24635653935724
"no_phon__unique_profiles__hamming__average","core","no_phon","unique_profiles","hamming","average",2,8,0.235223769451484,0.942452203083014
"no_phon__unique_profiles__hamming__average","core","no_phon","unique_profiles","hamming","average",3,8,0.226784567826887,0.776857782782748
"no_phon__unique_profiles__hamming__average","core","no_phon","unique_profiles","hamming","average",4,8,0.249718099115562,0.681893662139864
"no_phon__unique_profiles__hamming__average","core","no_phon","unique_profiles","hamming","average",5,8,0.240764381460469,0.458955097683452
"no_phon__unique_profiles__hamming__average","core","no_phon","unique_profiles","hamming","average",6,8,0.269378974385182,0.333756637078487
"no_phon__unique_profiles__hamming__average","core","no_phon","unique_profiles","hamming","average",7,8,0.274456585517671,0.312897797636499
"no_phon__unique_profiles__hamming__average","core","no_phon","unique_profiles","hamming","average",8,8,0.252094401062105,0.310130317182701
"no_phon__unique_profiles__jaccard__pam","core","no_phon","unique_profiles","jaccard","pam",2,8,0.166395869516134,0.704424255453394
"no_phon__unique_profiles__jaccard__pam","core","no_phon","unique_profiles","jaccard","pam",3,8,0.127736401947309,0.557438328155157
"no_phon__unique_profiles__jaccard__pam","core","no_phon","unique_profiles","jaccard","pam",4,8,0.142960437987013,0.444408668920525
"no_phon__unique_profiles__jaccard__pam","core","no_phon","unique_profiles","jaccard","pam",5,8,0.148147652036472,0.344031416966217
"no_phon__unique_profiles__jaccard__pam","core","no_phon","unique_profiles","jaccard","pam",6,8,0.165236467350319,0.331172985014387
"no_phon__unique_profiles__jaccard__pam","core","no_phon","unique_profiles","jaccard","pam",7,8,0.180158107559138,0.296736902454104
"no_phon__unique_profiles__jaccard__pam","core","no_phon","unique_profiles","jaccard","pam",8,8,0.179586734272344,0.286462207925888
"no_phon__unique_profiles__jaccard__average","core","no_phon","unique_profiles","jaccard","average",2,8,0.162666023524306,0.00399148870714579
"no_phon__unique_profiles__jaccard__average","core","no_phon","unique_profiles","jaccard","average",3,8,0.12162358566843,0.0183310879230546
"no_phon__unique_profiles__jaccard__average","core","no_phon","unique_profiles","jaccard","average",4,8,0.161235304537774,0.471893147960798
"no_phon__unique_profiles__jaccard__average","core","no_phon","unique_profiles","jaccard","average",5,8,0.146287740317386,0.471680959139157
"no_phon__unique_profiles__jaccard__average","core","no_phon","unique_profiles","jaccard","average",6,8,0.144581225582423,0.460222240427107
"no_phon__unique_profiles__jaccard__average","core","no_phon","unique_profiles","jaccard","average",7,8,0.160436120334834,0.356093427694862
"no_phon__unique_profiles__jaccard__average","core","no_phon","unique_profiles","jaccard","average",8,8,0.183533194329423,0.274230317437471
"no_phon__idf_presence__jaccard__pam","core","no_phon","idf_presence","jaccard","pam",2,8,0.111258019563946,0.587003087809643
"no_phon__idf_presence__jaccard__pam","core","no_phon","idf_presence","jaccard","pam",3,8,0.110456693149146,0.457856475954183
"no_phon__idf_presence__jaccard__pam","core","no_phon","idf_presence","jaccard","pam",4,8,0.110435695938439,0.372953429001964
"no_phon__idf_presence__jaccard__pam","core","no_phon","idf_presence","jaccard","pam",5,8,0.11608057990672,0.227759793590912
"no_phon__idf_presence__jaccard__pam","core","no_phon","idf_presence","jaccard","pam",6,8,0.124910073185163,0.233190148769786
"no_phon__idf_presence__jaccard__pam","core","no_phon","idf_presence","jaccard","pam",7,8,0.116999397185098,0.168664587619785
"no_phon__idf_presence__jaccard__pam","core","no_phon","idf_presence","jaccard","pam",8,8,0.141802672017228,0.162514963390576
"no_phon__idf_presence__jaccard__average","core","no_phon","idf_presence","jaccard","average",2,8,0.0904596379215281,0.00399148870714579
"no_phon__idf_presence__jaccard__average","core","no_phon","idf_presence","jaccard","average",3,8,0.10701155372149,0.502959966235897
"no_phon__idf_presence__jaccard__average","core","no_phon","idf_presence","jaccard","average",4,8,0.0972024038603773,0.485124460208577
"no_phon__idf_presence__jaccard__average","core","no_phon","idf_presence","jaccard","average",5,8,0.107883830956103,0.47370056872206
"no_phon__idf_presence__jaccard__average","core","no_phon","idf_presence","jaccard","average",6,8,0.13177650311845,0.41561310722152
"no_phon__idf_presence__jaccard__average","core","no_phon","idf_presence","jaccard","average",7,8,0.153347235468892,0.278346875369623
"no_phon__idf_presence__jaccard__average","core","no_phon","idf_presence","jaccard","average",8,8,0.156914271257584,0.252832295155939
"no_sem__equal_features__sqrt_hamming__pam","core","no_sem","equal_features","sqrt_hamming","pam",2,8,0.129696337538978,0.36608698016197
"no_sem__equal_features__sqrt_hamming__pam","core","no_sem","equal_features","sqrt_hamming","pam",3,8,0.100649419533864,0.207292897295259
"no_sem__equal_features__sqrt_hamming__pam","core","no_sem","equal_features","sqrt_hamming","pam",4,8,0.109308150757326,0.215672529506716
"no_sem__equal_features__sqrt_hamming__pam","core","no_sem","equal_features","sqrt_hamming","pam",5,8,0.111334234594811,0.193539447188784
"no_sem__equal_features__sqrt_hamming__pam","core","no_sem","equal_features","sqrt_hamming","pam",6,8,0.135309664647837,0.231926363080385
"no_sem__equal_features__sqrt_hamming__pam","core","no_sem","equal_features","sqrt_hamming","pam",7,8,0.149001618444782,0.212555120748381
"no_sem__equal_features__sqrt_hamming__pam","core","no_sem","equal_features","sqrt_hamming","pam",8,8,0.164493495266269,0.201203858698605
"no_sem__equal_features__sqrt_hamming__average","core","no_sem","equal_features","sqrt_hamming","average",2,8,0.15059395845132,0.0880205213337796
"no_sem__equal_features__sqrt_hamming__average","core","no_sem","equal_features","sqrt_hamming","average",3,8,0.145065361143125,0.704476511746534
"no_sem__equal_features__sqrt_hamming__average","core","no_sem","equal_features","sqrt_hamming","average",4,8,0.137883313496951,0.520463029031458
"no_sem__equal_features__sqrt_hamming__average","core","no_sem","equal_features","sqrt_hamming","average",5,8,0.149076663117035,0.388674362749695
"no_sem__equal_features__sqrt_hamming__average","core","no_sem","equal_features","sqrt_hamming","average",6,8,0.16269916543748,0.313834072783171
"no_sem__equal_features__sqrt_hamming__average","core","no_sem","equal_features","sqrt_hamming","average",7,8,0.149227787802918,0.309789715609254
"no_sem__equal_features__sqrt_hamming__average","core","no_sem","equal_features","sqrt_hamming","average",8,8,0.152430811017098,0.297014010018601
"no_sem__equal_features__hamming__pam","core","no_sem","equal_features","hamming","pam",2,8,0.224496125701832,0.36608698016197
"no_sem__equal_features__hamming__pam","core","no_sem","equal_features","hamming","pam",3,8,0.195798758958269,0.287372146733711
"no_sem__equal_features__hamming__pam","core","no_sem","equal_features","hamming","pam",4,8,0.18223210579089,0.215672529506716
"no_sem__equal_features__hamming__pam","core","no_sem","equal_features","hamming","pam",5,8,0.17930355439794,0.201810412505538
"no_sem__equal_features__hamming__pam","core","no_sem","equal_features","hamming","pam",6,8,0.217937793596414,0.247406489494891
"no_sem__equal_features__hamming__pam","core","no_sem","equal_features","hamming","pam",7,8,0.240118585508626,0.225057569506147
"no_sem__equal_features__hamming__pam","core","no_sem","equal_features","hamming","pam",8,8,0.259178596165516,0.201203858698605
"no_sem__equal_features__hamming__average","core","no_sem","equal_features","hamming","average",2,8,0.254640226755202,0.0880205213337796
"no_sem__equal_features__hamming__average","core","no_sem","equal_features","hamming","average",3,8,0.245145534665432,0.704476511746534
"no_sem__equal_features__hamming__average","core","no_sem","equal_features","hamming","average",4,8,0.225316114414784,0.520463029031458
"no_sem__equal_features__hamming__average","core","no_sem","equal_features","hamming","average",5,8,0.245381296797913,0.388674362749695
"no_sem__equal_features__hamming__average","core","no_sem","equal_features","hamming","average",6,8,0.267825401518296,0.313834072783171
"no_sem__equal_features__hamming__average","core","no_sem","equal_features","hamming","average",7,8,0.264376065058237,0.30020810348074
"no_sem__equal_features__hamming__average","core","no_sem","equal_features","hamming","average",8,8,0.243181073328406,0.297014010018601
"no_sem__equal_features__jaccard__pam","core","no_sem","equal_features","jaccard","pam",2,8,0.153337891329682,0.52166760793106
"no_sem__equal_features__jaccard__pam","core","no_sem","equal_features","jaccard","pam",3,8,0.148120494322623,0.327167834319579
"no_sem__equal_features__jaccard__pam","core","no_sem","equal_features","jaccard","pam",4,8,0.125600402232681,0.2941427587166
"no_sem__equal_features__jaccard__pam","core","no_sem","equal_features","jaccard","pam",5,8,0.155392686320557,0.269385823674734
"no_sem__equal_features__jaccard__pam","core","no_sem","equal_features","jaccard","pam",6,8,0.176866049633426,0.221854602617125
"no_sem__equal_features__jaccard__pam","core","no_sem","equal_features","jaccard","pam",7,8,0.206916106718414,0.210054103135246
"no_sem__equal_features__jaccard__pam","core","no_sem","equal_features","jaccard","pam",8,8,0.221615152406783,0.193610164229634
"no_sem__equal_features__jaccard__average","core","no_sem","equal_features","jaccard","average",2,8,0.172767676885276,0.00178392512401945
"no_sem__equal_features__jaccard__average","core","no_sem","equal_features","jaccard","average",3,8,0.154236576673337,0.742711729335338
"no_sem__equal_features__jaccard__average","core","no_sem","equal_features","jaccard","average",4,8,0.155255476920328,0.573285421964393
"no_sem__equal_features__jaccard__average","core","no_sem","equal_features","jaccard","average",5,8,0.159702926723224,0.47053818589212
"no_sem__equal_features__jaccard__average","core","no_sem","equal_features","jaccard","average",6,8,0.146170264260043,0.461405019624923
"no_sem__equal_features__jaccard__average","core","no_sem","equal_features","jaccard","average",7,8,0.147708792280635,0.447385296258971
"no_sem__equal_features__jaccard__average","core","no_sem","equal_features","jaccard","average",8,8,0.174387428905117,0.341880702280724
"no_sem__equal_domains__sqrt_hamming__pam","core","no_sem","equal_domains","sqrt_hamming","pam",2,8,0.27774827747241,0.237788234678377
"no_sem__equal_domains__sqrt_hamming__pam","core","no_sem","equal_domains","sqrt_hamming","pam",3,8,0.128814305284197,0.170255899792684
"no_sem__equal_domains__sqrt_hamming__pam","core","no_sem","equal_domains","sqrt_hamming","pam",4,8,0.14699710241632,0.179239140978902
"no_sem__equal_domains__sqrt_hamming__pam","core","no_sem","equal_domains","sqrt_hamming","pam",5,8,0.164690182565149,0.169620196602307
"no_sem__equal_domains__sqrt_hamming__pam","core","no_sem","equal_domains","sqrt_hamming","pam",6,8,0.195214805248598,0.174312953553415
"no_sem__equal_domains__sqrt_hamming__pam","core","no_sem","equal_domains","sqrt_hamming","pam",7,8,0.216378388760647,0.178867255921475
"no_sem__equal_domains__sqrt_hamming__pam","core","no_sem","equal_domains","sqrt_hamming","pam",8,8,0.17860344623414,0.134170211532981
"no_sem__equal_domains__sqrt_hamming__average","core","no_sem","equal_domains","sqrt_hamming","average",2,8,0.275330253831656,0.252413533231221
"no_sem__equal_domains__sqrt_hamming__average","core","no_sem","equal_domains","sqrt_hamming","average",3,8,0.269091359533729,0.229063254546194
"no_sem__equal_domains__sqrt_hamming__average","core","no_sem","equal_domains","sqrt_hamming","average",4,8,0.259175518393144,0.236622438850656
"no_sem__equal_domains__sqrt_hamming__average","core","no_sem","equal_domains","sqrt_hamming","average",5,8,0.271757623240447,0.301490953300776
"no_sem__equal_domains__sqrt_hamming__average","core","no_sem","equal_domains","sqrt_hamming","average",6,8,0.295813453599103,0.289039536483936
"no_sem__equal_domains__sqrt_hamming__average","core","no_sem","equal_domains","sqrt_hamming","average",7,8,0.290411114824901,0.288611249923126
"no_sem__equal_domains__sqrt_hamming__average","core","no_sem","equal_domains","sqrt_hamming","average",8,8,0.225238679065446,0.202298092658552
"no_sem__equal_domains__hamming__pam","core","no_sem","equal_domains","hamming","pam",2,8,0.458404715252178,0.237788234678377
"no_sem__equal_domains__hamming__pam","core","no_sem","equal_domains","hamming","pam",3,8,0.217591345418068,0.173682073122682
"no_sem__equal_domains__hamming__pam","core","no_sem","equal_domains","hamming","pam",4,8,0.241781953446502,0.175862603761897
"no_sem__equal_domains__hamming__pam","core","no_sem","equal_domains","hamming","pam",5,8,0.260490560716511,0.169620196602307
"no_sem__equal_domains__hamming__pam","core","no_sem","equal_domains","hamming","pam",6,8,0.323196366546183,0.229237320992587
"no_sem__equal_domains__hamming__pam","core","no_sem","equal_domains","hamming","pam",7,8,0.357669844270271,0.224263120985919
"no_sem__equal_domains__hamming__pam","core","no_sem","equal_domains","hamming","pam",8,8,0.356121690713056,0.220080594509748
"no_sem__equal_domains__hamming__average","core","no_sem","equal_domains","hamming","average",2,8,0.45346588446489,0.252413533231221
"no_sem__equal_domains__hamming__average","core","no_sem","equal_domains","hamming","average",3,8,0.444206846767506,0.229063254546194
"no_sem__equal_domains__hamming__average","core","no_sem","equal_domains","hamming","average",4,8,0.424533015108999,0.236622438850656
"no_sem__equal_domains__hamming__average","core","no_sem","equal_domains","hamming","average",5,8,0.442743746348583,0.301490953300776
"no_sem__equal_domains__hamming__average","core","no_sem","equal_domains","hamming","average",6,8,0.480627464063605,0.289039536483936
"no_sem__equal_domains__hamming__average","core","no_sem","equal_domains","hamming","average",7,8,0.47252343861988,0.288611249923126
"no_sem__equal_domains__hamming__average","core","no_sem","equal_domains","hamming","average",8,8,0.363390962637454,0.206317009367446
"no_sem__equal_domains__jaccard__pam","core","no_sem","equal_domains","jaccard","pam",2,8,0.199535457195727,0.460114543894976
"no_sem__equal_domains__jaccard__pam","core","no_sem","equal_domains","jaccard","pam",3,8,0.191659939055149,0.366142779421695
"no_sem__equal_domains__jaccard__pam","core","no_sem","equal_domains","jaccard","pam",4,8,0.214601766176181,0.334319251422968
"no_sem__equal_domains__jaccard__pam","core","no_sem","equal_domains","jaccard","pam",5,8,0.225683268693935,0.222053507548679
"no_sem__equal_domains__jaccard__pam","core","no_sem","equal_domains","jaccard","pam",6,8,0.242955796583388,0.252375199771704
"no_sem__equal_domains__jaccard__pam","core","no_sem","equal_domains","jaccard","pam",7,8,0.279772929342587,0.253294948333835
"no_sem__equal_domains__jaccard__pam","core","no_sem","equal_domains","jaccard","pam",8,8,0.292008033467709,0.251137563609598
"no_sem__equal_domains__jaccard__average","core","no_sem","equal_domains","jaccard","average",2,8,0.217068225821021,0.267257710839959
"no_sem__equal_domains__jaccard__average","core","no_sem","equal_domains","jaccard","average",3,8,0.241955274612303,0.243305441559659
"no_sem__equal_domains__jaccard__average","core","no_sem","equal_domains","jaccard","average",4,8,0.257598392914553,0.393891438752748
"no_sem__equal_domains__jaccard__average","core","no_sem","equal_domains","jaccard","average",5,8,0.267118496684884,0.387227273292537
"no_sem__equal_domains__jaccard__average","core","no_sem","equal_domains","jaccard","average",6,8,0.285195625883942,0.409332663332942
"no_sem__equal_domains__jaccard__average","core","no_sem","equal_domains","jaccard","average",7,8,0.279073936428023,0.406571087821623
"no_sem__equal_domains__jaccard__average","core","no_sem","equal_domains","jaccard","average",8,8,0.283893463717677,0.346631962279499
"no_sem__idf_presence__jaccard__pam","core","no_sem","idf_presence","jaccard","pam",2,8,0.105663009055801,0.480160937337068
"no_sem__idf_presence__jaccard__pam","core","no_sem","idf_presence","jaccard","pam",3,8,0.0890610236317787,0.365834765729122
"no_sem__idf_presence__jaccard__pam","core","no_sem","idf_presence","jaccard","pam",4,8,0.110784707528367,0.315791994450688
"no_sem__idf_presence__jaccard__pam","core","no_sem","idf_presence","jaccard","pam",5,8,0.132275053519993,0.295674892029414
"no_sem__idf_presence__jaccard__pam","core","no_sem","idf_presence","jaccard","pam",6,8,0.143126782054919,0.269786153396228
"no_sem__idf_presence__jaccard__pam","core","no_sem","idf_presence","jaccard","pam",7,8,0.133457521035308,0.208090424063084
"no_sem__idf_presence__jaccard__pam","core","no_sem","idf_presence","jaccard","pam",8,8,0.158036892356936,0.186730805820961
"no_sem__idf_presence__jaccard__average","core","no_sem","idf_presence","jaccard","average",2,8,0.118523394823102,0.564790821368477
"no_sem__idf_presence__jaccard__average","core","no_sem","idf_presence","jaccard","average",3,8,0.0997133834491812,0.545279253912704
"no_sem__idf_presence__jaccard__average","core","no_sem","idf_presence","jaccard","average",4,8,0.10663845549975,0.420261326795088
"no_sem__idf_presence__jaccard__average","core","no_sem","idf_presence","jaccard","average",5,8,0.0961398439546942,0.4106998323318
"no_sem__idf_presence__jaccard__average","core","no_sem","idf_presence","jaccard","average",6,8,0.113974000141148,0.331171884461336
"no_sem__idf_presence__jaccard__average","core","no_sem","idf_presence","jaccard","average",7,8,0.127876409725615,0.29172706680027
"no_sem__idf_presence__jaccard__average","core","no_sem","idf_presence","jaccard","average",8,8,0.130363466383993,0.317098384051472
"no_synt__equal_features__sqrt_hamming__pam","core","no_synt","equal_features","sqrt_hamming","pam",2,8,0.17865233326694,0.754391050461008
"no_synt__equal_features__sqrt_hamming__pam","core","no_synt","equal_features","sqrt_hamming","pam",3,8,0.109938124704761,0.465919576016886
"no_synt__equal_features__sqrt_hamming__pam","core","no_synt","equal_features","sqrt_hamming","pam",4,8,0.134920112364211,0.379448056769828
"no_synt__equal_features__sqrt_hamming__pam","core","no_synt","equal_features","sqrt_hamming","pam",5,8,0.121606068585901,0.376722814604516
"no_synt__equal_features__sqrt_hamming__pam","core","no_synt","equal_features","sqrt_hamming","pam",6,8,0.128612599775003,0.316276802113075
"no_synt__equal_features__sqrt_hamming__pam","core","no_synt","equal_features","sqrt_hamming","pam",7,8,0.122199394081512,0.247573003882103
"no_synt__equal_features__sqrt_hamming__pam","core","no_synt","equal_features","sqrt_hamming","pam",8,8,0.125202233689742,0.226294425086209
"no_synt__equal_features__sqrt_hamming__average","core","no_synt","equal_features","sqrt_hamming","average",2,8,0.175700030713845,0.859309342325905
"no_synt__equal_features__sqrt_hamming__average","core","no_synt","equal_features","sqrt_hamming","average",3,8,0.171674666346503,0.722913780859684
"no_synt__equal_features__sqrt_hamming__average","core","no_synt","equal_features","sqrt_hamming","average",4,8,0.146310752439953,0.652329156458024
"no_synt__equal_features__sqrt_hamming__average","core","no_synt","equal_features","sqrt_hamming","average",5,8,0.140899988336813,0.597898082331481
"no_synt__equal_features__sqrt_hamming__average","core","no_synt","equal_features","sqrt_hamming","average",6,8,0.138316194112175,0.59089565282971
"no_synt__equal_features__sqrt_hamming__average","core","no_synt","equal_features","sqrt_hamming","average",7,8,0.136310484874561,0.506188104494147
"no_synt__equal_features__sqrt_hamming__average","core","no_synt","equal_features","sqrt_hamming","average",8,8,0.13691245875635,0.510630244652178
"no_synt__equal_features__hamming__pam","core","no_synt","equal_features","hamming","pam",2,8,0.317390312975275,0.60970930179085
"no_synt__equal_features__hamming__pam","core","no_synt","equal_features","hamming","pam",3,8,0.31587278435239,0.533556074522806
"no_synt__equal_features__hamming__pam","core","no_synt","equal_features","hamming","pam",4,8,0.230157138299878,0.379448056769828
"no_synt__equal_features__hamming__pam","core","no_synt","equal_features","hamming","pam",5,8,0.244883369237316,0.312783938781164
"no_synt__equal_features__hamming__pam","core","no_synt","equal_features","hamming","pam",6,8,0.213082364024227,0.274634637915484
"no_synt__equal_features__hamming__pam","core","no_synt","equal_features","hamming","pam",7,8,0.217008258166141,0.262493173961227
